ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao,nome
2015,MG,3122306,31033014,estadual,fundamental,iniciais (1-5),99.2,0.99406201,null,null,6.7269149,6.7,5.9,EE ARMANDO NOGUEIRA SOARES
2015,MG,3122306,31033294,estadual,fundamental,iniciais (1-5),99.4,0.996553,null,null,6.7224431,6.7,6.1,EE PATRONATO BOM PASTOR
2015,MG,3122306,31033006,estadual,fundamental,iniciais (1-5),99.5,0.99510598,null,null,6.748662,6.7,6.1,EE ANTONIO GONCALVES DE MATOS
2015,MG,3122306,31033171,estadual,fundamental,iniciais (1-5),100.0,1.0,null,null,6.7334852,6.7,6.4,EE ENGENHEIRO PEDRO MAGALHAES
2015,MG,3122306,31033375,estadual,fundamental,iniciais (1-5),100.0,1.0,null,null,6.6276908,6.6,6.2,EE MANOEL CORREA FILHO
2015,MG,3122306,31033162,estadual,fundamental,iniciais (1-5),99.2,0.990017,null,null,6.543354,6.5,6.3,EE DONA DIVA DE OLIVEIRA
2015,MG,3122306,31212733,municipal,fundamental,iniciais (1-5),99.4,0.99406201,null,null,6.5390811,6.5,6.4,EM PE GUARITA
2015,MG,3122306,31220060,municipal,fundamental,iniciais (1-5),96.8,0.97222197,null,null,6.604733,6.4,6.2,EM DR SEBASTIAO GOMES GUIMARAES
2015,MG,3122306,31033286,estadual,fundamental,finais (6-9),93.6,0.93997401,null,null,6.8334999,6.4,6.2,EE PADRE MATIAS LOBATO
2015,MG,3122306,31220051,municipal,fundamental,iniciais (1-5),95.9,0.96360397,null,null,6.5803628,6.3,6.6,EM PROFESSOR ODILON SANTIAGO
2015,MG,3122306,31320374,municipal,fundamental,iniciais (1-5),96.3,0.961308,null,null,6.5738258,6.3,5.7,EM PROFA MARIA LOURDES TEIXEIRA
2015,MG,3122306,31277631,municipal,fundamental,iniciais (1-5),95.4,0.95959198,null,null,6.5515609,6.3,6.3,EM PROFA VENEZA G OLIVEIRA
2015,MG,3122306,31037541,municipal,fundamental,iniciais (1-5),92.5,0.93922001,null,null,6.7030029,6.3,6.0,EM OTAVIO OLIMPIO DE OLIVEIRA
2015,MG,3122306,31033316,estadual,fundamental,finais (6-9),92.4,0.91854,null,null,6.8055,6.3,6.2,EE SAO FRANCISCO DE ASSIS
2015,MG,3122306,31033251,estadual,fundamental,iniciais (1-5),99.4,0.99469,null,null,6.3228769,6.3,6.0,null
2015,MG,3122306,31033022,estadual,fundamental,iniciais (1-5),99.6,0.99427199,null,null,6.3831301,6.3,6.4,EE ANTONIO OLIMPIO DE MORAIS
2015,MG,3122306,31223891,municipal,fundamental,iniciais (1-5),94.6,0.95480502,null,null,6.4626942,6.2,6.0,EM JOAO SEVERINO DE AZEVEDO
2015,MG,3122306,31223913,municipal,fundamental,iniciais (1-5),98.8,0.990017,null,null,6.2360582,6.2,6.4,null
2015,MG,3122306,31277649,municipal,fundamental,iniciais (1-5),98.6,0.98673099,null,null,6.2231779,6.1,6.5,EM PROFESSOR PAULO FREIRE
2015,MG,3122306,31033006,estadual,fundamental,finais (6-9),97.0,0.96704203,null,null,6.1810002,6.0,5.7,EE ANTONIO GONCALVES DE MATOS
2015,MG,3122306,31033278,estadual,fundamental,iniciais (1-5),99.4,0.99427199,null,null,6.0454011,6.0,4.4,EE NOSSA SENHORA DO SAGRADO CORACAO
2015,MG,3122306,31223921,municipal,fundamental,iniciais (1-5),94.9,0.95986199,null,null,6.0125608,5.8,6.5,EM PROF BAHIA
2015,MG,3122306,31320391,municipal,fundamental,iniciais (1-5),96.8,0.96722198,null,null,5.9711671,5.8,5.6,EM PROFA EVELINA GRECO SANTOS
2015,MG,3122306,31032999,estadual,fundamental,finais (6-9),91.3,0.90573198,null,null,6.4538331,5.8,5.7,EE MARTIN CYPRIEN
2015,MG,3122306,31223930,municipal,fundamental,iniciais (1-5),95.0,0.94588101,null,null,6.029603,5.7,6.0,CAIC EM PE JOAO BRUNO
2015,MG,3122306,31348490,municipal,fundamental,iniciais (1-5),95.6,0.956653,null,null,5.8973179,5.6,5.9,EM JOSE CARLOS PEREIRA
2015,MG,3122306,31223905,municipal,fundamental,iniciais (1-5),96.4,0.96518302,null,null,5.7584949,5.6,5.9,null
2015,MG,3122306,31033405,estadual,fundamental,finais (6-9),89.1,0.88821399,null,null,6.1576672,5.5,5.4,EE ILIDIO DA COSTA PEREIRA
2015,MG,3122306,31220051,municipal,fundamental,finais (6-9),91.9,0.92008799,null,null,6.0151672,5.5,5.3,null
2015,MG,3122306,31313653,municipal,fundamental,iniciais (1-5),94.7,0.93079501,null,null,5.9480758,5.5,5.8,EM ANTONIETA FONSECA
2015,MG,3122306,31037231,municipal,fundamental,finais (6-9),90.4,0.90345299,null,null,5.9516668,5.4,4.6,EM PROFESSORA HERMINIA CORGOZINHO
2015,MG,3122306,31037397,municipal,fundamental,iniciais (1-5),93.2,0.93005103,null,null,5.8050508,5.4,5.7,EM DONA MARIA ROSA
2015,MG,3122306,31220060,municipal,fundamental,finais (6-9),90.6,0.90766001,null,null,5.8213329,5.3,4.5,EM DR SEBASTIAO GOMES GUIMARAES
2015,MG,3122306,31033251,estadual,fundamental,finais (6-9),91.2,0.91023898,null,null,5.8283329,5.3,5.1,EE MIGUEL COUTO
2015,MG,3122306,31033197,estadual,fundamental,finais (6-9),92.3,0.92015898,null,null,5.7329998,5.3,5.3,EE HENRIQUE GALVAO
2015,MG,3122306,31223930,municipal,fundamental,finais (6-9),94.8,0.94768298,null,null,5.5184999,5.2,3.9,CAIC EM PE JOAO BRUNO
2015,MG,3122306,31033359,estadual,fundamental,finais (6-9),87.1,0.87426603,null,null,5.9018331,5.2,4.3,EE ANTONIO DA COSTA PEREIRA
2015,MG,3122306,31033227,estadual,fundamental,finais (6-9),88.1,0.87994599,null,null,5.9505,5.2,4.6,EE LAURO EPIFANIO
2015,MG,3122306,31033332,estadual,fundamental,finais (6-9),90.4,0.90423399,null,null,5.6533332,5.1,4.9,EE SAO FRANCISCO DE PAULA
2015,MG,3122306,31037222,municipal,fundamental,finais (6-9),91.7,0.90844202,null,null,5.656167,5.1,5.3,null
2015,MG,3122306,31033031,estadual,fundamental,finais (6-9),86.4,0.85487998,null,null,5.988833,5.1,5.8,null
2015,MG,3122306,31033022,estadual,fundamental,finais (6-9),89.7,0.897448,null,null,5.6733332,5.1,5.2,EE ANTONIO OLIMPIO DE MORAIS
2015,MG,3122306,31037320,municipal,fundamental,finais (6-9),94.0,0.92905402,null,null,5.5159998,5.1,4.4,EM BENJAMIN CONSTANT
2015,MG,3122306,31033375,estadual,fundamental,finais (6-9),85.7,0.85386902,null,null,5.8973331,5.0,5.4,EE MANOEL CORREA FILHO
2015,MG,3122306,31033201,estadual,fundamental,finais (6-9),79.2,0.79137403,null,null,6.3014998,5.0,5.7,EE JOAQUIM NABUCO
2015,MG,3122306,31037397,municipal,fundamental,finais (6-9),89.6,0.89439303,null,null,5.6440001,5.0,5.6,EM DONA MARIA ROSA
2015,MG,3122306,31212733,municipal,fundamental,finais (6-9),84.3,0.84118199,null,null,5.9893332,5.0,4.9,EM PE GUARITA
2015,MG,3122306,31223913,municipal,fundamental,finais (6-9),91.9,0.91799098,null,null,5.3113332,4.9,5.2,EM MARIA FONSECA PECANHA
2015,MG,3122306,31037541,municipal,fundamental,finais (6-9),84.0,0.83358902,null,null,5.8985,4.9,4.8,EM OTAVIO OLIMPIO DE OLIVEIRA
2015,MG,3122306,31227102,municipal,fundamental,iniciais (1-5),90.2,0.89239198,null,null,5.41433,4.8,5.4,EM JOAO GONTIJO DA FONSECA
2015,MG,3122306,31033294,estadual,fundamental,finais (6-9),77.2,0.77018601,null,null,6.257,4.8,4.5,EE PATRONATO BOM PASTOR
2015,MG,3122306,31033219,estadual,fundamental,finais (6-9),80.4,0.79733801,null,null,6.0015001,4.8,5.8,EE JOVELINO RABELO
2015,MG,3122306,31033421,estadual,fundamental,finais (6-9),84.6,0.84575701,null,null,5.559,4.7,4.3,EE ANTONIO BELARMINO GOMES
2015,MG,3122306,31033260,estadual,fundamental,finais (6-9),81.3,0.79730701,null,null,5.7259998,4.6,5.2,EE MONSENHOR DOMINGOS
2015,MG,3122306,31033383,estadual,fundamental,finais (6-9),94.8,0.94841403,null,null,4.8724999,4.6,4.4,null
2015,MG,3122306,31223905,municipal,fundamental,finais (6-9),96.8,0.96880502,null,null,4.6859999,4.5,6.1,EM SIDNEY JOSE DE OLIVEIRA
2015,MG,3122306,31223891,municipal,fundamental,finais (6-9),83.9,0.84086502,null,null,5.4000001,4.5,4.3,EM JOAO SEVERINO DE AZEVEDO
2015,MG,3122306,31033171,estadual,fundamental,finais (6-9),83.5,0.842314,null,null,5.3233328,4.5,4.6,EE ENGENHEIRO PEDRO MAGALHAES
2015,MG,3122306,31223921,municipal,fundamental,finais (6-9),78.6,0.78471702,null,null,5.6058331,4.4,5.4,EM PROF BAHIA
2015,MG,3122306,31033341,estadual,fundamental,finais (6-9),89.0,0.89290601,null,null,4.764833,4.3,5.0,EE PROFESSOR CHICO DIAS
2015,MG,3122306,31227102,municipal,fundamental,finais (6-9),79.1,0.781564,null,null,5.369,4.2,5.2,EM JOAO GONTIJO DA FONSECA
2015,MG,3122306,31033235,estadual,fundamental,finais (6-9),88.1,0.88255399,null,null,4.7093329,4.2,5.2,EE LUIZ DE MELLO VIANNA SOBRINHO
2015,MG,3122306,31033278,estadual,fundamental,finais (6-9),89.1,0.884633,null,null,4.4258332,3.9,4.5,EE NOSSA SENHORA DO SAGRADO CORACAO
2015,MG,3122306,31033324,estadual,fundamental,finais (6-9),72.2,0.73707402,null,null,5.0215001,3.7,4.6,EE SAO VICENTE
2015,MG,3122306,31033162,estadual,fundamental,finais (6-9),59.3,0.58592898,null,null,5.9173331,3.5,4.9,EE DONA DIVA DE OLIVEIRA
2015,MG,3122306,31033014,estadual,fundamental,finais (6-9),80.0,0.78824401,null,null,4.238833,3.3,4.7,EE ARMANDO NOGUEIRA SOARES
2015,MG,3122306,31033324,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,6.1,EE SAO VICENTE
2015,MG,3122306,31364592,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2015,MG,3122306,31037532,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,4.3,EM ORIBES BATISTA LEITE
2015,MG,3122306,31313653,municipal,fundamental,finais (6-9),74.6,0.74840599,null,null,null,null,5.9,EM ANTONIETA FONSECA
2015,MG,3122306,31037460,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.4,EM JOAQUIM RODRIGUES
2015,MG,3122306,31037401,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,5.7,EM EMILIO RIBAS
2015,MG,3122306,31037320,municipal,fundamental,iniciais (1-5),98.0,0.980371,null,null,null,null,5.1,EM BENJAMIN CONSTANT
2015,MG,3122306,31033308,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.7,EM PROF DARCY RIBEIRO
2015,MG,3122306,31033103,estadual,fundamental,finais (6-9),null,null,null,null,null,null,5.3,EE CEL JOSE MENDES MOURAO
2015,MG,3122306,31037338,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.3,EM SAO JOSE
2015,MG,3122306,31033057,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,6.1,EE ROSA VAZ DE ARAUJO
2015,MG,3122306,31033057,estadual,fundamental,finais (6-9),null,null,null,null,null,null,5.1,EE ROSA VAZ DE ARAUJO
2015,MG,3122306,31322679,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.1,EM JOSE QUINTINO LOPES
2015,MG,3122306,31033103,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,5.8,null
2015,MG,3122306,31037303,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.3,EM ANTONIO PIO DA SILVA
2015,MG,3122306,31033391,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2013,MG,3122306,31033189,estadual,fundamental,iniciais (1-5),100.0,1.0,269.54,255.53,7.7543192,7.8,6.6,EE HALIM SOUKI
2013,MG,3122306,31033316,estadual,fundamental,iniciais (1-5),99.7,0.99757701,269.98,259.92,7.8421612,7.8,7.0,EE SAO FRANCISCO DE ASSIS
2013,MG,3122306,31033286,estadual,fundamental,iniciais (1-5),100.0,1.0,277.2,246.75,7.7408652,7.7,6.8,EE PADRE MATIAS LOBATO
2013,MG,3122306,31033405,estadual,fundamental,iniciais (1-5),99.7,0.99778003,260.5,252.46,7.525609,7.5,6.1,EE ILIDIO DA COSTA PEREIRA
2013,MG,3122306,31037290,municipal,fundamental,iniciais (1-5),100.0,1.0,263.13,245.33,7.4461632,7.4,7.4,EM SAO GERALDO
2013,MG,3122306,31033260,estadual,fundamental,iniciais (1-5),100.0,1.0,256.48,246.11,7.333437,7.3,6.5,EE MONSENHOR DOMINGOS
2013,MG,3122306,31033341,estadual,fundamental,iniciais (1-5),100.0,1.0,255.52,246.77,7.3272982,7.3,5.7,EE PROFESSOR CHICO DIAS
2013,MG,3122306,31033006,estadual,fundamental,iniciais (1-5),100.0,1.0,260.39,237.03,7.2433372,7.2,5.9,EE ANTONIO GONCALVES DE MATOS
2013,MG,3122306,31033197,estadual,fundamental,iniciais (1-5),99.6,0.996553,259.39,231.88,7.1306162,7.1,6.0,null
2013,MG,3122306,31220051,municipal,fundamental,iniciais (1-5),96.4,0.95958298,256.57,248.53,7.3793359,7.1,6.4,EM PROFESSOR ODILON SANTIAGO
2013,MG,3122306,31037338,municipal,fundamental,iniciais (1-5),98.4,0.984424,258.42,238.44,7.2313781,7.1,6.1,EM SAO JOSE
2013,MG,3122306,31033375,estadual,fundamental,iniciais (1-5),100.0,1.0,260.88,230.66,7.1366792,7.1,5.9,null
2013,MG,3122306,31033227,estadual,fundamental,iniciais (1-5),100.0,1.0,257.11,225.33,6.9678321,7.0,6.2,EE LAURO EPIFANIO
2013,MG,3122306,31033171,estadual,fundamental,iniciais (1-5),100.0,1.0,251.89,230.24,6.9574862,7.0,6.2,EE ENGENHEIRO PEDRO MAGALHAES
2013,MG,3122306,31033383,estadual,fundamental,iniciais (1-5),100.0,1.0,258.67,227.64,7.0397849,7.0,5.6,EE VICENTE MATEUS
2013,MG,3122306,31033251,estadual,fundamental,iniciais (1-5),100.0,1.0,252.49,224.58,6.8660188,6.9,5.8,EE MIGUEL COUTO
2013,MG,3122306,31033219,estadual,fundamental,iniciais (1-5),99.3,0.992374,246.0,223.49,6.7221642,6.7,6.4,EE JOVELINO RABELO
2013,MG,3122306,31033294,estadual,fundamental,iniciais (1-5),100.0,1.0,237.42,226.32,6.6100688,6.6,5.9,EE PATRONATO BOM PASTOR
2013,MG,3122306,31033235,estadual,fundamental,iniciais (1-5),99.7,0.99757701,241.0,222.03,6.6005712,6.6,5.8,EE LUIZ DE MELLO VIANNA SOBRINHO
2013,MG,3122306,31223913,municipal,fundamental,iniciais (1-5),96.6,0.96990103,243.88,221.97,6.6540689,6.5,6.1,EM MARIA FONSECA PECANHA
2013,MG,3122306,31033022,estadual,fundamental,iniciais (1-5),99.5,0.99634701,235.05,225.53,6.5506582,6.5,6.1,EE ANTONIO OLIMPIO DE MORAIS
2013,MG,3122306,31037231,municipal,fundamental,iniciais (1-5),94.9,0.92243201,242.11,231.55,6.7948451,6.3,6.4,null
2013,MG,3122306,31037222,municipal,fundamental,iniciais (1-5),94.0,0.94189298,239.72,227.47,6.674871,6.3,5.0,null
2013,MG,3122306,31033014,estadual,fundamental,iniciais (1-5),99.1,0.99216199,230.28,218.47,6.331264,6.3,5.6,EE ARMANDO NOGUEIRA SOARES
2013,MG,3122306,31033332,estadual,fundamental,iniciais (1-5),100.0,1.0,229.22,214.42,6.2372069,6.2,6.1,EE SAO FRANCISCO DE PAULA
2013,MG,3122306,31227099,municipal,fundamental,iniciais (1-5),97.9,0.97555703,227.5,220.52,6.3154831,6.2,6.7,EM ADOLFO MACHADO
2013,MG,3122306,31033162,estadual,fundamental,iniciais (1-5),100.0,1.0,224.32,209.82,6.0598779,6.1,6.0,EE DONA DIVA DE OLIVEIRA
2013,MG,3122306,31212733,municipal,fundamental,iniciais (1-5),100.0,1.0,234.11,203.41,6.130537,6.1,6.2,EM PE GUARITA
2013,MG,3122306,31223891,municipal,fundamental,iniciais (1-5),96.1,0.96504599,234.61,213.27,6.3189788,6.1,5.8,EM JOAO SEVERINO DE AZEVEDO
2013,MG,3122306,31033324,estadual,fundamental,iniciais (1-5),100.0,1.0,229.55,207.52,6.1180511,6.1,5.9,EE SAO VICENTE
2013,MG,3122306,31033316,estadual,fundamental,finais (6-9),95.2,0.950023,293.27,276.86,6.169167,5.9,5.9,EE SAO FRANCISCO DE ASSIS
2013,MG,3122306,31320374,municipal,fundamental,iniciais (1-5),95.4,0.94319302,231.74,210.53,6.214572,5.9,5.4,EM PROFA MARIA LOURDES TEIXEIRA
2013,MG,3122306,31348490,municipal,fundamental,iniciais (1-5),97.1,0.96922702,219.39,214.42,6.0498028,5.9,5.7,EM JOSE CARLOS PEREIRA
2013,MG,3122306,31322679,municipal,fundamental,iniciais (1-5),93.0,0.918926,241.72,212.24,6.4359388,5.9,5.8,EM JOSE QUINTINO LOPES
2013,MG,3122306,31037397,municipal,fundamental,iniciais (1-5),92.8,0.91603798,236.55,215.13,6.3900018,5.9,5.4,EM DONA MARIA ROSA
2013,MG,3122306,31320391,municipal,fundamental,iniciais (1-5),96.5,0.96705502,225.66,202.14,5.9459958,5.8,5.3,EM PROFA EVELINA GRECO SANTOS
2013,MG,3122306,31277649,municipal,fundamental,iniciais (1-5),98.4,0.986287,218.14,203.92,5.8350391,5.8,6.3,null
2013,MG,3122306,31277631,municipal,fundamental,iniciais (1-5),98.4,0.986287,227.52,198.41,5.9138651,5.8,6.0,EM PROFA VENEZA G OLIVEIRA
2013,MG,3122306,31212733,municipal,fundamental,finais (6-9),95.7,0.96131802,288.89,271.29,6.0031672,5.8,4.6,EM PE GUARITA
2013,MG,3122306,31037541,municipal,fundamental,iniciais (1-5),91.6,0.92865503,234.55,207.27,6.2089338,5.8,5.8,EM OTAVIO OLIMPIO DE OLIVEIRA
2013,MG,3122306,31033006,estadual,fundamental,finais (6-9),97.2,0.97358799,289.16,269.2,5.9726672,5.8,5.4,EE ANTONIO GONCALVES DE MATOS
2013,MG,3122306,31223921,municipal,fundamental,iniciais (1-5),94.2,0.94889498,224.11,209.19,6.0447879,5.7,6.3,EM PROF BAHIA
2013,MG,3122306,31033286,estadual,fundamental,finais (6-9),91.1,0.915851,284.35,289.45,6.23,5.7,5.9,EE PADRE MATIAS LOBATO
2013,MG,3122306,31033197,estadual,fundamental,finais (6-9),95.3,0.95113099,283.42,274.58,5.9668331,5.7,5.0,EE HENRIQUE GALVAO
2013,MG,3122306,31223930,municipal,fundamental,iniciais (1-5),95.8,0.95694298,223.22,205.78,5.9656129,5.7,5.7,CAIC EM PE JOAO BRUNO
2013,MG,3122306,31032999,estadual,fundamental,finais (6-9),94.7,0.95068997,284.83,265.82,5.8443332,5.6,5.4,EE MARTIN CYPRIEN
2013,MG,3122306,31037231,municipal,fundamental,finais (6-9),90.1,0.906892,285.23,276.39,6.0271668,5.5,4.2,EM PROFESSORA HERMINIA CORGOZINHO
2013,MG,3122306,31033219,estadual,fundamental,finais (6-9),93.1,0.92718297,285.11,262.51,5.7940001,5.4,5.6,EE JOVELINO RABELO
2013,MG,3122306,31033031,estadual,fundamental,finais (6-9),85.6,0.852898,291.91,283.85,6.2628331,5.3,5.5,EE SANTO TOMAZ DE AQUINO
2013,MG,3122306,31313653,municipal,fundamental,iniciais (1-5),90.9,0.91845399,217.36,200.3,5.7541528,5.3,5.6,EM ANTONIETA FONSECA
2013,MG,3122306,31227102,municipal,fundamental,iniciais (1-5),94.7,0.942568,217.8,194.07,5.649087,5.3,5.1,EM JOAO GONTIJO DA FONSECA
2013,MG,3122306,31220060,municipal,fundamental,iniciais (1-5),93.9,0.94076198,215.19,197.1,5.6543679,5.3,6.0,EM DR SEBASTIAO GOMES GUIMARAES
2013,MG,3122306,31033405,estadual,fundamental,finais (6-9),94.9,0.95101798,277.48,255.39,5.5479999,5.3,5.0,EE ILIDIO DA COSTA PEREIRA
2013,MG,3122306,31033383,estadual,fundamental,finais (6-9),95.2,0.95316499,264.79,259.42,5.4035001,5.2,4.1,EE VICENTE MATEUS
2013,MG,3122306,31033201,estadual,fundamental,finais (6-9),86.5,0.86703497,283.38,274.69,5.967833,5.2,5.4,EE JOAQUIM NABUCO
2013,MG,3122306,31033421,estadual,fundamental,finais (6-9),91.6,0.91211498,277.39,260.11,5.6251669,5.1,4.0,EE ANTONIO BELARMINO GOMES
2013,MG,3122306,31033260,estadual,fundamental,finais (6-9),85.5,0.85919398,277.5,277.2,5.9116669,5.1,4.9,EE MONSENHOR DOMINGOS
2013,MG,3122306,31223930,municipal,fundamental,finais (6-9),97.2,0.97342801,256.22,252.27,5.1415,5.0,3.5,CAIC EM PE JOAO BRUNO
2013,MG,3122306,31037320,municipal,fundamental,iniciais (1-5),94.9,0.92104399,203.96,193.72,5.3787832,5.0,4.9,EM BENJAMIN CONSTANT
2013,MG,3122306,31033022,estadual,fundamental,finais (6-9),92.2,0.923904,273.35,251.21,5.4093332,5.0,4.8,EE ANTONIO OLIMPIO DE MORAIS
2013,MG,3122306,31223913,municipal,fundamental,finais (6-9),97.2,0.97012001,262.19,249.11,5.188333,5.0,4.8,EM MARIA FONSECA PECANHA
2013,MG,3122306,31223905,municipal,fundamental,iniciais (1-5),95.4,0.95042801,198.66,185.83,5.1343741,4.9,5.6,EM SIDNEY JOSE DE OLIVEIRA
2013,MG,3122306,31033294,estadual,fundamental,finais (6-9),88.6,0.88795799,271.27,260.45,5.5288329,4.9,4.1,null
2013,MG,3122306,31033227,estadual,fundamental,finais (6-9),87.4,0.87480402,278.44,258.01,5.607667,4.9,4.2,null
2013,MG,3122306,31037320,municipal,fundamental,finais (6-9),88.9,0.87881303,276.75,250.38,5.452167,4.8,4.1,EM BENJAMIN CONSTANT
2013,MG,3122306,31033332,estadual,fundamental,finais (6-9),89.9,0.89863998,260.54,259.77,5.3388329,4.8,4.5,EE SAO FRANCISCO DE PAULA
2013,MG,3122306,31033278,estadual,fundamental,iniciais (1-5),98.5,0.984945,197.22,175.11,4.9117932,4.8,4.1,EE NOSSA SENHORA DO SAGRADO CORACAO
2013,MG,3122306,31220051,municipal,fundamental,finais (6-9),88.0,0.88450402,256.36,264.01,5.3396668,4.7,4.9,EM PROFESSOR ODILON SANTIAGO
2013,MG,3122306,31220060,municipal,fundamental,finais (6-9),91.6,0.92400599,253.88,244.63,4.9751668,4.6,4.1,EM DR SEBASTIAO GOMES GUIMARAES
2013,MG,3122306,31037222,municipal,fundamental,finais (6-9),85.0,0.85270101,267.51,254.36,5.3648329,4.6,4.9,CENTRO TECNICO PEDAGOGICO - CETEPE
2013,MG,3122306,31033235,estadual,fundamental,finais (6-9),80.8,0.79941702,273.75,269.45,5.7201672,4.6,4.8,EE LUIZ DE MELLO VIANNA SOBRINHO
2013,MG,3122306,31033341,estadual,fundamental,finais (6-9),91.8,0.914159,244.42,249.08,4.8918328,4.5,4.6,EE PROFESSOR CHICO DIAS
2013,MG,3122306,31037397,municipal,fundamental,finais (6-9),83.1,0.83284998,265.2,260.45,5.4274998,4.5,5.2,EM DONA MARIA ROSA
2013,MG,3122306,31033251,estadual,fundamental,finais (6-9),91.0,0.91035903,250.57,243.97,4.9091668,4.5,4.8,EE MIGUEL COUTO
2013,MG,3122306,31037541,municipal,fundamental,finais (6-9),81.8,0.82100898,261.91,257.35,5.3210001,4.4,4.4,null
2013,MG,3122306,31033375,estadual,fundamental,finais (6-9),86.1,0.86265099,259.39,244.86,5.071167,4.4,5.0,EE MANOEL CORREA FILHO
2013,MG,3122306,31033162,estadual,fundamental,finais (6-9),89.5,0.90556598,239.33,250.24,4.826333,4.4,4.6,null
2013,MG,3122306,31313653,municipal,fundamental,finais (6-9),82.7,0.82455099,247.83,251.94,4.9961672,4.1,5.6,EM ANTONIETA FONSECA
2013,MG,3122306,31223921,municipal,fundamental,finais (6-9),78.9,0.76936299,276.2,244.92,5.3521671,4.1,5.0,EM PROF BAHIA
2013,MG,3122306,31033359,estadual,fundamental,finais (6-9),82.4,0.82414103,250.6,245.57,4.9361668,4.1,3.9,EE ANTONIO DA COSTA PEREIRA
2013,MG,3122306,31033324,estadual,fundamental,finais (6-9),84.1,0.82738799,245.25,249.27,4.9086671,4.1,4.2,EE SAO VICENTE
2013,MG,3122306,31033278,estadual,fundamental,finais (6-9),87.8,0.866395,245.27,240.22,4.7581668,4.1,4.1,EE NOSSA SENHORA DO SAGRADO CORACAO
2013,MG,3122306,31033014,estadual,fundamental,finais (6-9),87.7,0.86396199,242.71,234.82,4.6255002,4.0,4.3,EE ARMANDO NOGUEIRA SOARES
2013,MG,3122306,31033171,estadual,fundamental,finais (6-9),83.8,0.83757502,242.08,236.14,4.637167,3.9,4.2,EE ENGENHEIRO PEDRO MAGALHAES
2013,MG,3122306,31223905,municipal,fundamental,finais (6-9),95.5,0.95163703,229.83,217.33,4.1193328,3.9,5.8,EM SIDNEY JOSE DE OLIVEIRA
2013,MG,3122306,31223891,municipal,fundamental,finais (6-9),73.3,0.73176199,259.47,252.78,5.2043328,3.8,3.9,EM JOAO SEVERINO DE AZEVEDO
2013,MG,3122306,31033103,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,5.6,null
2013,MG,3122306,31364592,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2013,MG,3122306,31227102,municipal,fundamental,finais (6-9),89.6,0.89534098,null,null,null,null,4.8,EM JOAO GONTIJO DA FONSECA
2013,MG,3122306,31037532,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,4.0,EM ORIBES BATISTA LEITE
2013,MG,3122306,31037303,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.1,EM ANTONIO PIO DA SILVA
2013,MG,3122306,31033391,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EE DO BAIRRO BELO VALE
2013,MG,3122306,31033308,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.4,EM PROF DARCY RIBEIRO
2013,MG,3122306,31033057,estadual,fundamental,finais (6-9),null,null,null,null,null,null,4.8,EE ROSA VAZ DE ARAUJO
2013,MG,3122306,31033103,estadual,fundamental,finais (6-9),null,null,null,null,null,null,5.0,EE CEL JOSE MENDES MOURAO
2013,MG,3122306,31033057,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,5.9,EE ROSA VAZ DE ARAUJO
2013,MG,3122306,31037460,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,6.1,EM JOAQUIM RODRIGUES
2013,MG,3122306,31037401,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,5.4,EM EMILIO RIBAS
2011,MG,3122306,31033286,estadual,fundamental,iniciais (1-5),99.7,0.99798399,274.33,249.49,7.7357311,7.7,6.6,EE PADRE MATIAS LOBATO
2011,MG,3122306,31037338,municipal,fundamental,iniciais (1-5),98.9,0.98733801,275.2,243.21,7.6381521,7.5,5.8,EM SAO JOSE
2011,MG,3122306,31033006,estadual,fundamental,iniciais (1-5),100.0,1.0,270.67,241.86,7.5269651,7.5,5.6,EE ANTONIO GONCALVES DE MATOS
2011,MG,3122306,31033316,estadual,fundamental,iniciais (1-5),100.0,1.0,269.14,242.3,7.5059581,7.5,6.8,EE SAO FRANCISCO DE ASSIS
2011,MG,3122306,31033189,estadual,fundamental,iniciais (1-5),100.0,1.0,269.48,235.44,7.3877192,7.4,6.4,null
